 Year,Month,Day,Time(hhmmss.mm)UTC,Latitude,Longitude,Magnitude,Depth,Catalog,,
2010,4,18,25218.45,-37.167,-73.759,4.9,19,PDE-W,,
2010,4,18,32148,-37.4,-73.799,4.3,31,PDE-W,,
2010,4,18,133058.26,14.514,-91.987,5.6,63,PDE-W,,
2010,4,18,201639.4,18.136,-68.515,5,84,PDE-W,,
2010,4,18,202850.29,35.633,67.658,5.6,13,PDE-W,,
2010,4,19,72131,-35.719,-72.392,4.4,14,PDE-W,,
2010,4,20,74117,-33.976,-71.356,4.6,46,PDE-W,,
2010,4,20,75543.32,-12.09,-76.971,4.3,65,PDE-W,,
2010,4,20,92820.04,35.725,-84.001,3.3,2,PDE-W,,
2010,4,21,103715.3,32.514,-115.625,4.3,7,PDE-W,,
2010,4,21,131905.76,-33.89,-71.455,3.4,46,PDE-W,,
2010,4,22,142203.14,32.668,-115.812,4.6,3,PDE-W,,
2010,4,22,154614.53,-34.641,-71.909,4.2,22,PDE-W,,
2010,4,22,171212.98,32.657,-115.808,4.6,6,PDE-W,,
2010,4,23,15957.09,-34.632,-72.37,4.4,34,PDE-W,,
2010,4,23,64620.99,13.641,144.681,5.4,133,PDE-W,,
2010,4,23,100306.18,-37.529,-72.969,6,32,PDE-W,,
2010,4,24,155123,-34.722,-71.851,3.9,37,PDE-W,,
2010,4,25,70653.61,-36.266,-72.571,4.3,35,PDE-W,,
2010,4,25,154223.43,-37.526,-72.879,5,40,PDE-W,,
2010,4,25,212247.5,37.949,142.423,4.8,68,PDE-W,,
2010,4,26,84429,-37.408,-73.185,4.6,56,PDE-W,,
2010,4,27,53718,-34.349,-71.952,4.9,24,PDE-W,,
2010,4,28,123346.36,-34.643,-71.723,4.7,35,PDE-W,,
2010,4,28,222147.19,36.435,140.844,4.4,37,PDE-W,,
2010,4,29,13621,38.686,-80.815,2.6,0,PDE-W,,
2010,4,29,134013,-36.852,-73.176,5,33,PDE-W,,
2010,4,30,144838.64,10.626,122.686,4.5,63,PDE-W,,
2010,4,30,192001.62,-40.771,173.904,4.4,113,PDE-W,,
2010,5,1,92040.9,37.547,138.961,4.9,43,PDE-W,,
2010,5,2,145239.53,-34.227,-71.882,5.9,10,PDE-W,,
2010,5,2,180013.8,22.878,120.606,4.4,23,PDE-W,,
2010,5,3,64925,-34.273,-72.122,4.8,9,PDE-W,,
2010,5,3,111410.51,12.964,-89.344,4.3,73,PDE-W,,
2010,5,3,230944.79,-38.072,-73.454,6.3,19,PDE-W,,
2010,5,4,112632.6,32.277,-115.287,4.7,8,PDE-W,,
2010,5,5,4657.72,-39.094,176.237,4.5,64,PDE-W,,
2010,5,5,102929,-35.468,-72.644,4.6,38,PDE-W,,
2010,5,5,152410.68,-35.56,-72.939,5,30,PDE-W,,
2010,5,5,162903.21,-4.054,101.096,6.6,27,PDE-W,,
2010,5,6,24247.94,-18.058,-70.547,6.2,37,PDE-W,,
2010,5,6,54322,-35.205,-72.345,4.3,34,PDE-W,,
2010,5,6,142820,-35.026,-71.917,4,40,PDE-W,,
2010,5,6,153833.87,59.953,-151.49,   ,74,PDE-W,,
2010,5,8,32209.65,-8.085,118.259,5.9,12,PDE-W,,
2010,5,8,53928.08,-0.732,122.485,5.7,20,PDE-W,,
2010,5,8,141413.18,-36.656,177.101,4.8,5,PDE-W,,
2010,5,8,183311.02,32.675,-115.806,4.8,6,PDE-W,,
2010,5,8,192306.57,35.022,-119.253,4.3,15,PDE-W,,
2010,5,9,32938.56,-33.934,-72.063,4.9,32,PDE-W,,
2010,5,9,55941.62,3.748,96.018,7.2,38,PDE-W,,
2010,5,9,183038,-36.334,-72.336,4.1,41,PDE-W,,
2010,5,9,230525,-34.017,-72.201,4.7,30,PDE-W,,
2010,5,9,235727,-35.067,-71.907,4.3,42,PDE-W,,
2010,5,10,3708,-35.169,-72.267,3.9,15,PDE-W,,
2010,5,10,63719,-35.108,-71.92,4.1,43,PDE-W,,
2010,5,10,171402.56,24.748,125.31,4.2,49,PDE-W,,
2010,5,11,21343,45.771,9.785,3.3,3,PDE-W,,
2010,5,11,130456.5,-35.603,-72.927,4.5,35,PDE-W,,
2010,5,11,151318.13,-34.62,-72.246,   ,10,PDE-W,,
2010,5,11,225834.46,41.445,71.825,4.9,33,PDE-W,,
2010,5,13,21114.03,9.178,125.578,4.7,68,PDE-W,,
2010,5,13,35608.11,-35.091,-72.679,4.8,35,PDE-W,,
2010,5,13,110114.69,33.367,131.495,4.8,104,PDE-W,,
2010,5,13,183053.48,65.663,-166.692,4.4,10,PDE-W,,
2010,5,13,203915.24,-34.213,-72.143,4.7,39,PDE-W,,
2010,5,13,213120,-35.093,-72.376,3.8,25,PDE-W,,
2010,5,15,41418.4,-34.89,-71.639,4.2,50,PDE-W,,
2010,5,15,225000.34,-38.088,177.682,4,5,PDE-W,,
2010,5,16,51610,18.4,-67.07,5.8,113,PDE-W,,
2010,5,17,211643.93,-36.633,-72.895,4.9,35,PDE-W,,
2010,5,18,115957.84,-7.845,107.22,5.1,34,PDE-W,,
2010,5,19,3900.02,32.652,-115.835,4.6,7,PDE-W,,
2010,5,19,41544.12,-5.074,-77.536,6,140,PDE-W,,
2010,5,19,134535.57,-36.765,-73.579,4.7,26,PDE-W,,
2010,5,20,810.51,-37.853,176.952,3.7,5,PDE-W,,
2010,5,20,51611,-34.401,-71.941,3.7,6,PDE-W,,
2010,5,20,92626.03,32.671,-115.864,4.1,4,PDE-W,,
2010,5,20,221630.7,9.247,-84.302,5.9,21,PDE-W,,
2010,5,21,152.81,36.406,-94.298,2.7,5,PDE-W,,
2010,5,21,185206,-34.64,-71.969,5.3,7,PDE-W,,
2010,5,22,102253.72,15.128,121.768,4.7,43,PDE-W,,
2010,5,22,173058.8,32.616,-115.773,4.6,3,PDE-W,,
2010,5,22,173318.3,32.617,-115.78,4.5,4,PDE-W,,
2010,5,23,224652.05,-13.928,-74.352,6.1,101,PDE-W,,
2010,5,24,161829.09,-8.087,-71.558,6.5,581,PDE-W,,
2010,5,24,235737.5,-36.25,-73.106,5,35,PDE-W,,
2010,5,25,130926.03,-37.617,-72.852,5.1,34,PDE-W,,
2010,5,26,85308.03,25.773,129.944,6.5,10,PDE-W,,
2010,5,26,124655.86,9.889,-85.312,4.8,27,PDE-W,,
2010,5,27,35402,-34.739,-71.703,4.6,43,PDE-W,,
2010,5,27,171446.57,-13.698,166.643,7.1,31,PDE-W,,
2010,5,27,222013,-37.339,-74.257,5.2,28,PDE-W,,
2010,5,28,141241,-34.1,-72.102,4.8,23,PDE-W,,
2010,5,28,192313,-34.737,-71.822,4.2,41,PDE-W,,
2010,5,30,22743,-34.795,-71.722,4.6,46,PDE-W,,
2010,5,31,101602.39,6.953,124.001,5.9,35,PDE-W,,
2010,5,31,102411.57,19.784,-72.992,3.8,10,PDE-W,,
2010,5,31,195145.87,11.132,93.471,6.5,112,PDE-W,,
2010,6,1,32615.76,9.331,-84.206,6,18,PDE-W,,
2010,6,1,44924.07,37.529,141.365,4.9,59,PDE-W,,
2010,6,1,84730,-34.535,-71.954,4,10,PDE-W,,
2010,6,1,160529.58,-36.819,-73.505,5.6,14,PDE-W,,
2010,6,2,10148.29,4.131,126.523,4.9,36,PDE-W,,
2010,6,2,92853.25,-6.159,149.413,5.9,34,PDE-W,,
2010,6,3,92415.57,4.778,95.785,5.4,74,PDE-W,,
2010,6,4,20026,-35.79,-72.553,4.3,64,PDE-W,,
2010,6,5,52202.88,43.426,146.773,5.5,58,PDE-W,,
2010,6,5,151816,-21.54,-70.018,4.8,26,PDE-W,,
2010,6,5,234904,-37.957,-72.348,4.7,62,PDE-W,,
2010,6,6,82653.96,-34.708,-71.801,4.5,35,PDE-W,,
2010,6,6,122100.5,35.59,24.81,4.4,63,PDE-W,,
2010,6,6,172303.23,-40.458,175.984,4,32,PDE-W,,
2010,6,7,235927.44,33.857,-118.458,3.7,11,PDE-W,,
2010,6,8,95250,-35.269,-72.65,4.3,14,PDE-W,,
2010,6,8,104755.35,42.342,143.701,4.3,51,PDE-W,,
2010,6,8,143303.44,-34.724,-71.826,3.8,39,PDE-W,,
2010,6,9,135858.87,-20.425,-68.642,4.4,111,PDE-W,,
2010,6,10,61005.36,-22.702,-68.675,4.6,112,PDE-W,,
2010,6,10,94653.84,-29.186,-68.162,4.8,43,PDE-W,,
2010,6,10,141346,-34.254,-72.202,3.8,21,PDE-W,,
2010,6,11,85419.49,-34.753,-71.822,5,39,PDE-W,,
2010,6,11,142012.63,-40.213,173.575,4.5,165,PDE-W,,
2010,6,12,35153,-28.383,-71.345,5.1,34,PDE-W,,
2010,6,12,192650.46,7.881,91.936,7.5,35,PDE-W,,
2010,6,13,30857.08,33.383,-116.416,4.4,12,PDE-W,,
2010,6,13,33257.24,37.372,141.625,5.9,27,PDE-W,,
2010,6,13,121324.65,-0.201,34.489,4.9,10,PDE-W,,
2010,6,15,3118,24.04,121.62,5.2,16,PDE-W,,
2010,6,15,25959,-21.435,-69.918,4.5,51,PDE-W,,
2010,6,15,42658.48,32.7,-115.921,5.8,5,PDE-W,,
2010,6,15,203051.4,64.495,21.248,4.1,21,PDE-W,,
2010,6,16,5301.05,-1.461,119.35,5.2,54,PDE-W,,
2010,6,16,31627.55,-2.174,136.543,7,18,PDE-W,,
2010,6,16,43152,-27.4,-65.878,4.7,10,PDE-W,,
2010,6,16,153604.97,-37.458,-73.564,4.4,35,PDE-W,,
2010,6,17,132112,-34.457,-72.24,4,22,PDE-W,,
2010,6,18,10843,24.11,121.754,4.5,8,PDE-W,,
2010,6,18,22305.16,44.449,148.691,6.2,25,PDE-W,,
2010,6,18,230931.02,13.197,93.087,5.9,20,PDE-W,,
2010,6,19,213001,-38.06,-73.5,4.7,41,PDE-W,,
2010,6,20,83849.78,-3.928,136.33,4.8,10,PDE-W,,
2010,6,20,172808.2,60.779,-146.811,4.7,11,PDE-W,,
2010,6,22,82421,-34.734,-71.875,4.8,31,PDE-W,,
2010,6,23,174141,45.88,-75.48,5.2,22,PDE-W,,
2010,6,24,132409.53,-36.875,-73.535,5,35,PDE-W,,
2010,6,25,42803.95,24.405,122.209,4.3,66,PDE-W,,
2010,6,25,143355,-32.638,-71.789,4.8,35,PDE-W,,
2010,6,26,53019.49,-10.627,161.447,6.7,35,PDE-W,,
2010,6,26,190118.49,-18.927,-69.164,5.4,104,PDE-W,,
2010,6,27,210327.22,41.662,141.657,5,67,PDE-W,,
2010,6,27,225503,-34.746,-71.818,4.6,39,PDE-W,,
2010,6,28,5947,-37.91,-75.038,5.6,28,PDE-W,,
2010,6,28,222409.27,39.188,141.381,4.5,114,PDE-W,,
2010,6,29,14000.59,-37.836,-73.278,5.5,17,PDE-W,,
2010,6,30,72227.69,16.396,-97.782,6.3,20,PDE-W,,
2010,6,30,74634.36,9.422,-83.956,3.8,35,PDE-W,,
2010,7,1,75130.72,35.482,-118.44,3.7,2,PDE-W,,
2010,7,1,185239,35.56,-97.28,2.6,4,PDE-W,,
2010,7,1,205822.79,-35.655,-72.36,5.1,24,PDE-W,,
2010,7,1,230706,-37.038,-73.47,4.3,23,PDE-W,,
2010,7,2,191132.48,22.74,120.786,4.9,24,PDE-W,,
2010,7,3,506,-34.775,-71.638,5.1,54,PDE-W,,
2010,7,3,193314.68,39.058,140.715,5.4,24,PDE-W,,
2010,7,4,60304.06,35.925,140.364,4.9,80,PDE-W,,
2010,7,4,90650.37,-0.432,134.383,4.8,43,PDE-W,,
2010,7,4,213619,-38.353,-73.478,4.4,25,PDE-W,,
2010,7,4,215551.98,39.697,142.369,6.3,27,PDE-W,,
2010,7,4,234011,35.566,-97.276,2.6,2,PDE-W,,
2010,7,6,135402.14,-35.619,-71.953,5,47,PDE-W,,
2010,7,7,150538,19.12,-64.83,4.5,2,PDE-W,,
2010,7,7,235333.53,33.42,-116.489,5.5,14,PDE-W,,
2010,7,8,31549.63,61.805,-150.505,4.7,14,PDE-W,,
2010,7,8,54943.89,-34.488,-71.844,4.7,35,PDE-W,,
2010,7,8,122328.59,42.587,144.355,4.7,57,PDE-W,,
2010,7,8,194337.81,24.421,122.11,5.3,24,PDE-W,,
2010,7,9,221510.37,41.171,20.034,4.9,22,PDE-W,,
2010,7,10,53943.08,14.006,145.026,5.6,136,PDE-W,,
2010,7,12,1121.25,-22.146,-68.216,6.3,115,PDE-W,,
2010,7,12,81556.28,26.948,127.726,4.7,64,PDE-W,,
2010,7,13,42625.26,1.394,97.144,5.2,32,PDE-W,,
2010,7,13,211231,-27.896,-70.724,4.7,66,PDE-W,,
2010,7,13,220046,-33.925,-71.315,3.6,49,PDE-W,,
2010,7,13,235630.5,-2.433,138.795,5.7,31,PDE-W,,
2010,7,14,82114.37,-38.098,-73.412,5.1,35,PDE-W,,
2010,7,14,83221.49,-38.067,-73.31,6.6,22,PDE-W,,
2010,7,14,150550.4,-38.224,-73.23,5.8,35,PDE-W,,
2010,7,14,210448.55,-38.94,177.378,3.9,36,PDE-W,,
2010,7,15,3602,-34.153,-72.303,5.2,8,PDE-W,,
2010,7,15,41923,-29.87,-71.529,4.5,49,PDE-W,,
2010,7,15,53417,-36.675,-73.073,4.4,30,PDE-W,,
2010,7,15,225701,-35.16,-72.905,4.8,25,PDE-W,,
2010,7,15,235420.34,38.815,-122.815,3.8,2,PDE-W,,
2010,7,16,642.52,12.826,-88.535,4.9,62,PDE-W,,
2010,7,16,90446.55,39.184,-77.287,3.4,5,PDE-W,,
2010,7,16,193043.61,-38.098,-73.683,4.3,14,PDE-W,,
2010,7,17,13940,-35.532,-72.732,4.4,34,PDE-W,,
2010,7,17,33918,-36.837,-73.357,4.2,24,PDE-W,,
2010,7,17,60742.89,-24.721,-69.839,5.5,49,PDE-W,,
2010,7,18,11225,-35.118,-71.903,4.4,43,PDE-W,,
2010,7,18,24343.55,-30.75,-71.284,4.7,44,PDE-W,,
2010,7,18,32937,-41.947,-73.838,5,45,PDE-W,,
2010,7,18,55644.93,52.876,-169.848,6.6,14,PDE-W,,
2010,7,18,130324.5,24.131,122.47,5.1,26,PDE-W,,
2010,7,18,133459.36,-5.931,150.59,7.3,35,PDE-W,,
2010,7,19,214624.96,11.321,125.732,4.7,69,PDE-W,,
2010,7,20,131554.07,-31.872,-68.083,4.2,21,PDE-W,,
2010,7,20,211920.31,34.28,135.533,5.1,66,PDE-W,,
2010,7,20,214829.9,40.076,-119.622,4.2,11,PDE-W,,
2010,7,20,215030.13,11.735,125.395,5,45,PDE-W,,
2010,7,20,224907.74,-37.357,-73.066,4.9,43,PDE-W,,
2010,7,21,65435.4,36.831,-121.571,3.3,8,PDE-W,,
2010,7,21,91604.42,3.039,128.222,6.1,100,PDE-W,,
2010,7,22,4.58,18.483,-64.948,4.5,123,PDE-W,,
2010,7,22,112747,-37.265,-72.804,4.2,41,PDE-W,,
2010,7,22,210634.2,35.839,140.413,5.1,47,PDE-W,,
2010,7,23,52546.36,34.001,132.83,4.3,15,PDE-W,,
2010,7,23,135056,-37.019,-73.541,4.4,9,PDE-W,,
2010,7,23,225112.45,6.486,123.467,7.6,585,PDE-W,,
2010,7,23,231510.19,6.776,123.259,7.4,640,PDE-W,,
2010,7,24,21125.65,0.997,99.541,5.3,42,PDE-W,,
2010,7,25,35211.67,22.759,120.84,5.4,32,PDE-W,,
2010,7,25,183625.64,44.424,-66.846,3.2,5,PDE-W,,
2010,7,26,233104.71,38.933,142.156,5.4,19,PDE-W,,
2010,7,27,142707,-34.801,-71.814,4.3,43,PDE-W,,
2010,7,27,230645.62,42.332,143.738,4.6,52,PDE-W,,
2010,7,28,2209,-34.262,-72.228,4.5,30,PDE-W,,
2010,7,29,100450.4,-38.952,-72.931,4.7,41,PDE-W,,
2010,7,29,193446.49,3.924,-74.999,5,51,PDE-W,,
2010,7,30,70407.62,18.401,-67.424,3.4,10,PDE-W,,
2010,8,1,92918.44,9.845,125.882,4.3,115,PDE-W,,
2010,8,2,65955,-36.655,-72.953,4.6,32,PDE-W,,
2010,8,2,223048.04,36.803,140.098,4.8,84,PDE-W,,
2010,8,3,120825.95,1.239,126.213,6.3,41,PDE-W,,
2010,8,4,64828.57,24.929,125.292,4.6,42,PDE-W,,
2010,8,4,71534.09,-5.496,146.811,6.5,225,PDE-W,,
2010,8,4,153424.73,-36.733,-73.645,4.8,31,PDE-W,,
2010,8,4,220143.62,-5.746,150.765,7,44,PDE-W,,
2010,8,5,417.86,43.596,-110.391,4.8,5,PDE-W,,
2010,8,5,60147.44,-37.443,-73.281,5.9,18,PDE-W,,
2010,8,5,62716.13,-37.432,-73.323,5.2,23,PDE-W,,
2010,8,6,151551,-35.102,-72.593,4.4,17,PDE-W,,
2010,8,6,210528.27,-38.255,-73.501,5,23,PDE-W,,
2010,8,8,40636.5,34.908,24.492,4.8,6,PDE-W,,
2010,8,9,121343,-38.717,-73.149,5,38,PDE-W,,
2010,8,9,155104.61,-37.664,-73.3,4.5,37,PDE-W,,
2010,8,10,5110.83,36.91,-121.641,3.8,5,PDE-W,,
2010,8,10,52344.98,-17.541,168.069,7.3,25,PDE-W,,
2010,8,11,191021.43,-7.495,107.058,5.4,37,PDE-W,,
2010,8,12,115415.58,-1.266,-77.306,7.1,206,PDE-W,,
2010,8,14,13401.2,26.238,141.104,5.2,108,PDE-W,,
2010,8,14,42508.28,42.827,142.223,4.9,104,PDE-W,,
2010,8,14,92019.18,7.447,126.202,4.3,10,PDE-W,,
2010,8,14,144021,-34.739,-71.804,4.7,41,PDE-W,,
2010,8,15,75036.09,-36.814,-71.101,5.2,8,PDE-W,,
2010,8,15,185155.22,38.819,-122.765,3.3,1,PDE-W,,
2010,8,17,24955.8,43.593,-110.344,4.1,5,PDE-W,,
2010,8,17,32250.84,-5.321,-80.003,5.2,67,PDE-W,,
2010,8,17,223709.76,-33.257,-68.71,4.4,10,PDE-W,,
2010,8,18,151235.03,14.002,-90.446,4.8,112,PDE-W,,
2010,8,20,172628,-36.805,-73.069,4.5,31,PDE-W,,
2010,8,20,195139,-34.884,-71.792,   ,36,PDE-W,,
2010,8,21,114138.33,-8.003,110.449,4.7,22,PDE-W,,
2010,8,21,145449.92,44.336,-115.499,3.6,5,PDE-W,,
2010,8,21,183921.61,24.765,121.924,4.3,6,PDE-W,,
2010,8,21,184800.99,24.754,121.983,4.8,8,PDE-W,,
2010,8,22,12541,-34.757,-71.717,4.5,46,PDE-W,,
2010,8,22,34958,-36.532,-73.718,5,19,PDE-W,,
2010,8,23,10809.68,12.806,143.545,5.5,123,PDE-W,,
2010,8,23,44715.1,9.388,125.854,4.1,54,PDE-W,,
2010,8,24,221736.9,-40.108,174.9,4.7,30,PDE-W,,
2010,8,25,23502,-21.172,-68.912,4.8,122,PDE-W,,
2010,8,25,120237,-22.704,-69.184,5.1,76,PDE-W,,
2010,8,25,131437.64,-35.089,-72.246,5,31,PDE-W,,
2010,8,27,192349.5,35.49,54.47,5.7,7,PDE-W,,
2010,8,28,70803,42.845,12.661,4.3,8,PDE-W,,
2010,8,28,200320,-34.554,-71.92,4.2,19,PDE-W,,
2010,8,29,85100.89,-37.651,-73.441,4.7,35,PDE-W,,
2010,8,30,83448,-35.251,-72.037,4.5,20,PDE-W,,
2010,8,30,84510.15,24.9,122.185,5,15,PDE-W,,
2010,8,31,211600.94,13.816,144.85,5,125,PDE-W,,
2010,9,1,4631,35.611,-97.235,3.1,3,PDE-W,,
2010,9,3,40016.89,-17.58,168.163,4.9,37,PDE-W,,
2010,9,3,151644,-30.689,-70.602,4.4,46,PDE-W,,
2010,9,3,163547.77,-43.522,171.83,7,12,PDE-W,,
2010,9,3,170650.86,-3.65,101.961,5.6,73,PDE-W,,
2010,9,3,211530.55,42.741,145.391,5.2,61,PDE-W,,
2010,9,3,221235.81,-31.673,-67.96,4.9,100,PDE-W,,
2010,9,3,234241,-36.702,-73.153,4.4,39,PDE-W,,
2010,9,4,31434.52,-2.475,138.47,5.6,43,PDE-W,,
2010,9,4,45556.35,-43.574,171.968,5,5,PDE-W,,
2010,9,4,171802.06,-24.688,-65.379,4.8,28,PDE-W,,
2010,9,5,10456.69,-43.647,172.38,4.3,5,PDE-W,,
2010,9,5,90752.47,-43.574,172.302,4.1,9,PDE-W,,
2010,9,5,121634.85,-43.614,172.463,4.2,2,PDE-W,,
2010,9,5,173416.64,-0.544,127.477,5.6,27,PDE-W,,
2010,9,6,3504.02,-43.59,172.257,4.4,16,PDE-W,,
2010,9,6,30742.24,-43.603,172.382,4.3,7,PDE-W,,
2010,9,6,30854.83,6.064,126.136,4.6,81,PDE-W,,
2010,9,6,32046,-37.785,-73.423,4.9,39,PDE-W,,
2010,9,6,114050.29,-43.589,171.891,5.1,9,PDE-W,,
2010,9,6,152444.68,-43.652,172.231,4.7,14,PDE-W,,
2010,9,6,224833.25,-40.433,176.818,5.1,21,PDE-W,,
2010,9,7,34842.68,-41.354,174.541,3.9,41,PDE-W,,
2010,9,7,63614.05,-40.479,176.866,4.3,12,PDE-W,,
2010,9,7,155914.54,-43.493,172.138,4.4,8,PDE-W,,
2010,9,7,161332.22,-15.88,-179.307,6.3,10,PDE-W,,
2010,9,7,194957.49,-43.598,172.69,4.7,6,PDE-W,,
2010,9,8,24959.97,-43.618,172.37,4.3,9,PDE-W,,
2010,9,9,72801.72,-37.034,-73.412,6.2,16,PDE-W,,
2010,9,10,172416.61,23.407,90.648,4.8,10,PDE-W,,
2010,9,11,70209.11,25.72,90.205,4.5,22,PDE-W,,
2010,9,11,224107.2,24.39,121.76,4.5,59,PDE-W,,
2010,9,12,163858.9,-7.849,110.499,4.8,48,PDE-W,,
2010,9,12,191621,-33.938,-71.387,4.5,41,PDE-W,,
2010,9,12,210842,-29.43,-71.795,4.7,60,PDE-W,,
2010,9,13,51659,-34.707,-71.791,4.8,38,PDE-W,,
2010,9,13,54748.98,41.492,141.985,5.8,60,PDE-W,,
2010,9,13,164447.89,-31.846,-70.265,4.9,100,PDE-W,,
2010,9,14,32337.47,-37.221,-73.524,4.9,26,PDE-W,,
2010,9,14,33108,-36.984,-74.235,4.4,17,PDE-W,,
2010,9,15,50118.42,-42.475,173.747,4.2,10,PDE-W,,
2010,9,15,53811.85,-42.486,173.759,0,9,PDE-W,,
2010,9,15,104241.21,-43.605,172.507,4.4,8,PDE-W,,
2010,9,15,160641.58,59.861,-153.176,4.7,121,PDE-W,,
2010,9,16,114747.15,8.242,122.619,   ,44,PDE-W,,
2010,9,16,152726.55,9.835,-84.921,5.1,25,PDE-W,,
2010,9,17,122018,41.49,15.63,4.4,30,PDE-W,,
2010,9,17,133738.58,-43.46,172.159,4.5,6,PDE-W,,
2010,9,17,160346,-35.302,-72.041,4.2,45,PDE-W,,
2010,9,17,192115.01,36.443,70.774,6.3,220,PDE-W,,
2010,9,17,193408.18,3.7,126.567,5.2,53,PDE-W,,
2010,9,18,220940.8,9.581,-85.08,4.3,16,PDE-W,,
2010,9,19,58,44.186,11.563,3.5,5,PDE-W,,
2010,9,19,213149.26,-2.762,140.497,4.5,35,PDE-W,,
2010,9,19,220147,35.611,-97.246,3.5,5,PDE-W,,
2010,9,20,54256.69,-33.643,-71.928,5.1,30,PDE-W,,
2010,9,20,212424.97,61.115,-150.219,4.8,45,PDE-W,,
2010,9,21,203152.59,35.733,140.386,4.8,27,PDE-W,,
2010,9,22,80014.32,-13.39,-76.073,5.7,50,PDE-W,,
2010,9,22,182225.93,-43.56,172.46,4.5,13,PDE-W,,
2010,9,23,72040,-36.718,-72.876,4.4,33,PDE-W,,
2010,9,23,163618.33,-34.906,-71.621,5.3,49,PDE-W,,
2010,9,25,44632.99,-43.593,172.048,4,5,PDE-W,,
2010,9,25,120559.94,62.854,-149.512,5.4,83,PDE-W,,
2010,9,26,32810.05,43.291,-71.657,3.4,3,PDE-W,,
2010,9,26,52951.07,-40.459,-72.765,5.1,60,PDE-W,,
2010,9,27,13915.54,10.025,126.194,4.8,64,PDE-W,,
2010,9,27,84833.31,-42.454,172.987,4.2,7,PDE-W,,
2010,9,27,92506.55,-26.448,-64.629,5,21,PDE-W,,
2010,9,28,14815,-29.344,-71.175,5,64,PDE-W,,
2010,9,28,42921,-34.535,-71.975,4.5,24,PDE-W,,
2010,9,28,173352.07,24.087,121.739,4.7,5,PDE-W,,
2010,9,28,183547.81,39.728,141.977,4.5,79,PDE-W,,
2010,9,29,30201.99,37.268,139.949,5,42,PDE-W,,
2010,9,29,41448.15,-36.74,177.221,5.2,281,PDE-W,,
2010,9,29,80000.5,37.257,139.883,5.5,33,PDE-W,,
2010,9,29,162344.81,37.211,139.99,4.6,36,PDE-W,,
2010,9,29,162949,-34.804,-71.795,4.9,51,PDE-W,,
2010,9,29,171125.94,-4.963,133.76,7,26,PDE-W,,
2010,9,30,2610,-36.249,-74.256,5.8,20,PDE-W,,
2010,9,30,95410.16,5.045,94.736,5.2,55,PDE-W,,
2010,9,30,124708.4,37.102,140.954,4.9,35,PDE-W,,
2010,9,30,232405.95,37.253,139.931,4.5,43,PDE-W,,
2010,10,1,31840.72,13.292,-89.071,4.8,120,PDE-W,,
2010,10,2,42929,-19.738,-70.518,3.7,35,PDE-W,,
2010,10,2,95602,35.317,-92.313,2.9,1,PDE-W,,
2010,10,2,192311.92,24.332,121.763,4.8,16,PDE-W,,
2010,10,2,213754.13,37.095,138.206,4.8,24,PDE-W,,
2010,10,2,215244,37.174,138.402,4.6,14,PDE-W,,
2010,10,3,2654.32,37.078,138.182,5,28,PDE-W,,
2010,10,3,193928,19.211,-155.531,3.9,5,PDE-W,,
2010,10,4,13829.44,19.354,122.157,5.5,30,PDE-W,,
2010,10,4,24737.21,42.871,145.515,4.6,52,PDE-W,,
2010,10,4,92149.54,-43.606,172.572,5.1,10,PDE-W,,
2010,10,4,114835.48,19.801,-75.417,5.1,32,PDE-W,,
2010,10,4,132838.86,24.27,125.154,6.3,32,PDE-W,,
2010,10,4,164317.43,-36.364,-73.293,5,37,PDE-W,,
2010,10,4,172921.61,-43.62,172.16,4.3,5,PDE-W,,
2010,10,5,101055.84,-43.627,172.436,4.2,12,PDE-W,,
2010,10,6,45151.11,33.523,133.748,4.6,36,PDE-W,,
2010,10,6,215741.36,6.626,124.837,5.5,51,PDE-W,,
2010,10,7,171708.84,-43.738,172.337,4.4,5,PDE-W,,
2010,10,8,54307.63,2.833,128.229,6.1,116,PDE-W,,
2010,10,8,65335.07,38.605,140.54,4.4,42,PDE-W,,
2010,10,8,170401.22,-41.345,173.724,3.9,72,PDE-W,,
2010,10,9,15404.6,10.211,-84.293,5.8,91,PDE-W,,
2010,10,9,61223.17,35.812,140.444,4.8,29,PDE-W,,
2010,10,10,10459.78,35.969,140.486,4,35,PDE-W,,
2010,10,11,83532.29,-33.792,-71.675,4.9,44,PDE-W,,
2010,10,11,134345.22,-34.943,-71.694,   ,46,PDE-W,,
2010,10,11,160604,35.315,-92.335,3.6,5,PDE-W,,
2010,10,12,92110,-36.801,-73.71,4.8,25,PDE-W,,
2010,10,13,34230.25,-43.586,172.414,4.6,10,PDE-W,,
2010,10,13,140630,35.192,-97.32,4.4,13,PDE-W,,
2010,10,13,223844,-36.044,-72.754,4.4,36,PDE-W,,
2010,10,13,224314,44.141,12.369,4.1,35,PDE-W,,
2010,10,14,135855.59,42.311,142.871,5.6,59,PDE-W,,
2010,10,15,52119,38.868,16.657,4.1,35,PDE-W,,
2010,10,16,120307.11,-35.124,-72.203,4.8,31,PDE-W,,
2010,10,16,194546.99,-39.536,177.103,4,31,PDE-W,,
2010,10,18,223214.26,-43.607,172.567,4.8,17,PDE-W,,
2010,10,20,40942.82,24.54,-109.098,5.8,10,PDE-W,,
2010,10,21,24956.04,-34.737,-73.721,5.9,10,PDE-W,,
2010,10,21,110032.73,-6.125,150.869,5.3,42,PDE-W,,
